Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/maison/a-vendre/alveringem/8691/8715874?searchId=5f56288507206,139000,Maison,False,False,False,8691,Alveringem,Maison,None,À rafraîchir,110.0,2.0,Semi-équipée,False,False,True,1.0,False,None,167.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/roulers/8800/8856678?searchId=5f56288507206,139500,Maison,False,False,False,8800,Roulers,Maison,None,None,110.0,2.0,None,False,False,True,None,False,None,263.0,False,70.0
https://www.immoweb.be/fr/annonce/maison/a-vendre/assesse-floree/5334/8767116?searchId=5f56288507206,145000,Maison,False,False,False,5334,Assesse Florée,Maison,3.0,À rénover,140.0,3.0,None,False,False,False,None,True,55.0,180.0,False,None
https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/jemappes/7012/8895564?searchId=5f56288507206,145000,Maison,False,True,False,7012,Jemappes,Immeuble mixte,2.0,Bon,250.0,2.0,Semi-équipée,False,False,False,None,True,None,210.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/anderlues/6150/8831157?searchId=5f56288507206,150000,Maison,False,False,False,6150,Anderlues,Maison,None,À rafraîchir,None,2.0,Semi-équipée,True,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/ressaix/7134/8918606?searchId=5f56288507206,160000,Maison,False,False,False,7134,RESSAIX,Maison,2.0,Bon,183.0,3.0,Semi-équipée,False,False,False,None,True,None,427.0,False,None
https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/sombreffe/5140/8882396?searchId=5f56288507206,175000,Maison,False,True,False,5140,Sombreffe,Immeuble à appartements,3.0,À rénover,None,None,Pas équipée,False,False,False,None,False,None,479.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/kontich/2550/8902631?searchId=5f56288507206,184000,Maison,True,False,False,2550,Kontich,Maison,None,None,None,3.0,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/estinnes-vellereillele-sec/7120/8888810?searchId=5f56288507206,185000,Maison,False,False,False,7120,Estinnes Vellereillele-Sec,Bien exceptionnel,4.0,À restaurer,None,3.0,None,False,False,False,None,False,None,921.0,False,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/jemeppe-sur-sambre/5190/8821693?searchId=5f56288507206,187500,Maison,False,False,False,5190,Jemeppe-sur-Sambre,Villa,4.0,Bon,147.0,4.0,None,False,False,False,None,False,None,385.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/frameries/7080/8819444?searchId=5f56288507206,190000,Maison,False,False,False,7080,Frameries,Maison,2.0,Excellent état,90.0,3.0,Hyper équipée,False,False,False,None,True,None,177.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/gand/9000/8826901?searchId=5f56288507206,190000,Maison,True,False,False,9000,Gand,Maison,2.0,Bon,None,3.0,Équipée,False,False,True,None,True,None,98.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/houthalen-helchteren/3530/8834741?searchId=5f56288507206,199500,Maison,False,False,False,3530,Houthalen-Helchteren,Maison,3.0,Bon,139.0,3.0,Américaine semi-équipée,False,False,False,None,True,None,229.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/lommel/3920/8807969?searchId=5f56288507206,209000,Maison,False,False,False,3920,Lommel,Maison,2.0,Bon,414.0,4.0,Équipée,False,False,False,None,False,None,627.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/courcelles-trazegnies/6183/8915009?searchId=5f56288507206,210000,Maison,False,False,False,6183,Courcelles Trazegnies,Maison,2.0,Bon,190.0,4.0,Équipée,False,False,False,None,True,28.0,400.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/genappe/1470/8909240?searchId=5f56288507206,225000,Maison,False,False,False,1470,Genappe,Maison,None,Excellent état,170.0,4.0,Hyper équipée,False,False,True,70.0,True,60.0,215.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/sart-dames-avelines/1495/8909239?searchId=5f56288507206,225000,Maison,False,False,False,1495,Sart-Dames-Avelines,Maison,None,Excellent état,170.0,4.0,Hyper équipée,False,False,True,70.0,True,60.0,215.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/halle/1500/8849959?searchId=5f56288507206,230000,Maison,False,False,False,1500,Halle,Maison,None,À rafraîchir,153.0,3.0,Pas équipée,False,False,False,None,False,None,70.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/erpe-mere/9420/8810292?searchId=5f56288507206,235000,Maison,False,False,False,9420,Erpe-Mere,Maison,3.0,À rénover,135.0,3.0,Semi-équipée,False,False,False,None,False,None,262.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/bruges/8000/8873941?searchId=5f56288507206,239000,Maison,False,False,False,8000,Bruges,Maison,2.0,None,None,3.0,None,False,False,False,None,False,None,234.0,False,None
