Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/loft/a-vendre/ninove/9400/8482215?searchId=5f5631eb83dca,165000,Appartement,False,False,False,9400,Ninove,Loft,None,À rafraîchir,110.0,2,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/zwevegem/8550/8912055?searchId=5f5631eb83dca,167500,Appartement,False,False,False,8550,Zwevegem,Appartement,2.0,None,63.0,1,None,False,False,False,None,True,14.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8918138?searchId=5f5631eb83dca,175000,Appartement,True,False,False,1180,Uccle,Appartement,None,None,None,2,Équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/alost/9300/8860757?searchId=5f5631eb83dca,189000,Appartement,False,False,False,9300,Alost,Appartement,2.0,Bon,75.0,2,Semi-équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/courtrai/8500/8901801?searchId=5f5631eb83dca,205000,Appartement,False,False,False,8500,Courtrai,Appartement,None,Bon,77.0,1,Équipée,False,False,False,None,True,9.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-eloois-winkel/8880/8909196?searchId=5f5631eb83dca,212000,Appartement,False,False,False,8880,SINT-ELOOIS-WINKEL,Appartement,2.0,None,86.0,2,None,False,False,False,None,True,11.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1020/8918148?searchId=5f5631eb83dca,215000,Appartement,False,False,False,1020,Bruxelles,Appartement,None,Excellent état,70.0,2,Hyper équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/studio/a-vendre/louvain/3000/8906799?searchId=5f5631eb83dca,215000,Appartement,False,False,False,3000,Louvain,Studio,2.0,Fraîchement rénové,26.0,1,Hyper équipée,False,True,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles-ville/1020/8843661?searchId=5f5631eb83dca,219000,Appartement,False,False,False,1020,Bruxelles ville,Appartement,None,Bon,85.0,2,Hyper équipée,False,False,False,None,True,12.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/gavere/9890/8817673?searchId=5f5631eb83dca,220000,Appartement,False,False,False,9890,Gavere,Appartement,None,Excellent état,56.0,1,Hyper équipée,False,False,False,None,False,None,None,False,None
