Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/appartement/a-vendre/lier/2500/8646479?searchId=5f56380ca8f3c,269000,Appartement,False,False,False,2500,Lier,Appartement,None,Excellent état,111.0,2.0,Hyper équipée,False,False,False,None,True,18.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/brussel/1000/8857808?searchId=5f56380ca8f3c,275000,Appartement,False,False,False,1000,Brussel,Appartement,2.0,Excellent état,70.0,2.0,Américaine hyper-équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8851855?searchId=5f56380ca8f3c,275000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,Bon,95.0,2.0,Équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8870653?searchId=5f56380ca8f3c,365000,Appartement,False,False,False,1180,Uccle,Appartement,2.0,Excellent état,116.0,2.0,Hyper équipée,False,False,False,None,True,30.0,None,False,None
https://www.immoweb.be/fr/annonce/triplex/a-vendre/schaerbeek/1030/8906397?searchId=5f56380ca8f3c,445000,Appartement,False,False,False,1030,Schaerbeek,Triplex,1.0,None,142.0,3.0,None,False,False,True,None,True,25.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/saint-gilles/1060/8840253?searchId=5f56380ca8f3c,630000,Appartement,False,False,True,1060,Saint-Gilles,Appartement,None,Excellent état,144.0,3.0,Américaine hyper-équipée,False,False,False,None,True,24.0,None,False,144.0
https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8817638?searchId=5f56380ca8f3c,879000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,1.0,Excellent état,70.0,2.0,Hyper équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8727945?searchId=5f56380ca8f3c,1695000,Appartement,False,False,False,1050,Ixelles,Appartement,None,Excellent état,210.0,3.0,Hyper équipée,False,False,False,None,True,20.0,None,True,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/izegem/8870/8856584?searchId=5f56380ca8f3c,125000,Appartement,False,False,False,8870,Izegem,Appartement,2.0,None,64.0,1.0,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/waregem/8790/8889660?searchId=5f56380ca8f3c,199500,Appartement,False,False,False,8790,Waregem,Appartement,4.0,Fraîchement rénové,80.0,2.0,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/8766767?searchId=5f56380ca8f3c,380000,Appartement,False,False,False,8370,Blankenberge,Appartement,None,Bon,110.0,2.0,Semi-équipée,False,False,False,None,True,10.0,None,False,None
