Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/maison-de-maitre/a-vendre/anvers/2018/8525233?searchId=5f562c8319b8c,839000,Maison,False,False,False,2018,Anvers,Maison de maître,2.0,Excellent état,494,5.0,Équipée,False,False,True,75.0,True,None,193.0,False,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/la-hulpe/1310/8724523?searchId=5f562c8319b8c,855000,Maison,False,False,False,1310,La Hulpe,Villa,3.0,Excellent état,325,6.0,Américaine hyper-équipée,False,False,False,None,True,77.0,1000.0,False,300.0
https://www.immoweb.be/fr/annonce/villa/a-vendre/lasne/1380/8873572?searchId=5f562c8319b8c,895000,Maison,False,False,False,1380,Lasne,Villa,4.0,Bon,340,4.0,None,True,False,False,None,True,None,3161.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/lasne-couture-saint-germain/1380/8721712?searchId=5f562c8319b8c,995000,Maison,False,False,False,1380,Lasne Couture-Saint-Germain,Maison,4.0,Excellent état,290,4.0,None,False,False,True,2459.0,True,None,2459.0,True,350.0
https://www.immoweb.be/fr/annonce/maison-de-maitre/a-vendre/anvers/2018/8489091?searchId=5f562c8319b8c,995000,Maison,False,False,False,2018,Anvers,Maison de maître,2.0,À rénover,752,10.0,Équipée,False,False,True,150.0,True,None,150.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/ollignies/7866/8820666?searchId=5f562c8319b8c,1100000,Maison,False,False,False,7866,OLLIGNIES,Maison,4.0,None,8521,60.0,Pas équipée,False,False,False,None,False,None,50360.0,False,None
https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/schaerbeek/1030/8735108?searchId=5f562c8319b8c,1125000,Maison,False,True,False,1030,Schaerbeek,Immeuble à appartements,2.0,Fraîchement rénové,345,None,None,False,False,False,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/braine-lalleud/1420/8436734?searchId=5f562c8319b8c,1275000,Maison,False,False,False,1420,Braine-l'Alleud,Villa,4.0,Excellent état,416,5.0,None,False,False,False,None,True,None,6300.0,True,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/ophain-bois-seigneur-isaac/1421/8436732?searchId=5f562c8319b8c,1275000,Maison,False,False,False,1421,Ophain-Bois-Seigneur-Isaac,Villa,4.0,Excellent état,416,5.0,None,False,False,False,None,True,None,6300.0,True,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/deinze/9800/8729812?searchId=5f562c8319b8c,1298750,Maison,False,False,False,9800,Deinze,Villa,4.0,Bon,508,4.0,None,False,False,False,None,True,None,18777.0,False,None
https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/ixelles/1050/8823448?searchId=5f562c8319b8c,1390000,Maison,False,True,False,1050,Ixelles,Immeuble à appartements,2.0,Excellent état,390,5.0,Américaine non-équipée,False,False,False,None,True,50.0,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/watermael-boitsfort/1170/8752267?searchId=5f562c8319b8c,1390000,Maison,False,False,False,1170,Watermael-Boitsfort,Maison,2.0,None,395,5.0,Équipée,False,False,True,None,True,50.0,380.0,False,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/chaumont-gistoux/1325/8403065?searchId=5f562c8319b8c,1390000,Maison,False,False,False,1325,Chaumont-Gistoux,Villa,4.0,Excellent état,445,6.0,None,True,False,True,None,True,30.0,3300.0,False,None
https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/schilde/2970/8787202?searchId=5f562c8319b8c,1400000,Maison,False,False,False,2970,Schilde,Bien exceptionnel,4.0,None,783,10.0,None,False,False,False,None,True,110.0,6830.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/braine-lalleud/1420/8330581?searchId=5f562c8319b8c,1650000,Maison,False,False,False,1420,Braine-l'Alleud,Maison,4.0,Excellent état,750,5.0,None,True,False,False,None,True,None,5200.0,True,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/knokke-heist/8300/8400799?searchId=5f562c8319b8c,1675000,Maison,False,False,False,8300,Knokke-Heist,Maison,None,Excellent état,300,5.0,Américaine hyper-équipée,False,False,True,None,True,None,10694.0,False,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/wemmel/1780/7745889?searchId=5f562c8319b8c,1750000,Maison,False,False,False,1780,Wemmel,Villa,4.0,None,850,5.0,Hyper équipée,False,False,False,None,True,None,3000.0,True,None
https://www.immoweb.be/fr/annonce/maison-de-maitre/a-vendre/anvers/2600/8885498?searchId=5f562c8319b8c,1850000,Maison,False,False,False,2600,Anvers,Maison de maître,2.0,Bon,674,7.0,None,False,False,True,190.0,True,None,506.0,False,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/nalinnes/6120/8865927?searchId=5f562c8319b8c,1950000,Maison,False,False,False,6120,Nalinnes,Villa,4.0,Fraîchement rénové,658,4.0,Hyper équipée,False,False,True,4500.0,True,75.0,4942.0,True,None
https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/hoeilaart/1560/8770941?searchId=5f562c8319b8c,2000000,Maison,False,False,False,1560,Hoeilaart,Bien exceptionnel,4.0,Excellent état,524,4.0,Américaine hyper-équipée,False,False,False,None,True,None,6698.0,True,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/uccle/1180/8665928?searchId=5f562c8319b8c,2050000,Maison,False,False,False,1180,Uccle,Villa,4.0,Excellent état,300,4.0,Hyper équipée,False,False,False,None,False,None,1073.0,False,None
https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/meise/1860/8368757?searchId=5f562c8319b8c,2150000,Maison,False,False,False,1860,Meise,Bien exceptionnel,4.0,Excellent état,761,5.0,None,False,False,False,None,True,None,17786.0,True,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/soignies/7060/8421915?searchId=5f562c8319b8c,2350000,Maison,False,False,False,7060,Soignies,Maison,4.0,Fraîchement rénové,510,7.0,Équipée,False,False,False,None,True,None,10060.0,False,None
https://www.immoweb.be/fr/annonce/villa/a-vendre/uccle/1180/8044879?searchId=5f562c8319b8c,2650000,Maison,False,False,False,1180,Uccle,Villa,4.0,À rafraîchir,480,3.0,Américaine hyper-équipée,False,False,False,None,True,None,3600.0,True,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/braine-lalleud/1420/8728818?searchId=5f562c8319b8c,2650000,Maison,False,False,False,1420,Braine-l'Alleud,Maison,None,Fraîchement rénové,632,3.0,None,True,False,False,None,True,123.0,1990.0,True,None
https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/uccle/1180/8436696?searchId=5f562c8319b8c,2700000,Maison,False,True,False,1180,Uccle,Immeuble mixte,2.0,Bon,800,5.0,None,False,False,False,None,True,None,300.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/ittre/1460/8835279?searchId=5f562c8319b8c,2725000,Maison,False,False,False,1460,Ittre,Maison,4.0,Excellent état,875,6.0,None,True,False,False,None,True,None,39200.0,False,None
