Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/maison/a-vendre/uccle/1180/8769144?searchId=5f562caa068c1,1750000,Maison,False,False,False,1180,Uccle,Maison,4.0,Bon,320.0,5,Équipée,False,True,False,None,True,100.0,4200.0,True,60.0
https://www.immoweb.be/fr/annonce/maison/a-vendre/uccle/1180/8872816?searchId=5f562caa068c1,1850000,Maison,False,False,False,1180,Uccle,Maison,2.0,Excellent état,465.0,5,Américaine hyper-équipée,False,False,False,None,True,80.0,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/knokke-heist/8300/8358840?searchId=5f562caa068c1,3850000,Maison,False,False,False,8300,Knokke-Heist,Maison,None,Excellent état,267.0,6,Hyper équipée,True,False,False,None,True,None,770.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/uccle/1180/8599958?searchId=5f562caa068c1,3950000,Maison,False,False,False,1180,Uccle,Maison,4.0,Excellent état,750.0,6,Américaine hyper-équipée,False,False,False,None,True,None,2600.0,True,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/ans/4430/8872991?searchId=5f562caa068c1,60000,Maison,True,False,False,4430,Ans,Maison,2.0,À rénover,164.0,2,Équipée,False,False,False,None,False,None,159.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/seraing/4100/8903332?searchId=5f562caa068c1,77000,Maison,False,False,False,4100,Seraing,Maison,2.0,À rénover,130.0,3,Pas équipée,False,False,False,None,False,None,90.0,False,90.0
https://www.immoweb.be/fr/annonce/maison/a-vendre/havay/7041/8709463?searchId=5f562caa068c1,95000,Maison,False,False,False,7041,Havay,Maison,2.0,À restaurer,143.0,3,Pas équipée,False,False,False,None,False,None,150.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/zelzate/9060/8698593?searchId=5f562caa068c1,99000,Maison,False,False,False,9060,Zelzate,Maison,1.0,À rénover,130.0,2,Équipée,False,False,False,None,True,20.0,120.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/chatelineau/6200/8846251?searchId=5f562caa068c1,109000,Maison,False,False,False,6200,CHÂTELINEAU,Maison,2.0,None,None,3,None,False,False,False,None,False,None,70.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/bouvignes-sur-meuse/5500/8892978?searchId=5f562caa068c1,115000,Maison,True,False,False,5500,Bouvignes-sur-Meuse,Maison,3.0,À rafraîchir,74.0,4,Équipée,False,False,True,None,True,None,626.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/waremme/4300/8917165?searchId=5f562caa068c1,120000,Maison,False,False,False,4300,Waremme,Maison,3.0,À rafraîchir,98.0,3,Pas équipée,False,False,False,None,True,None,445.0,False,62.0
https://www.immoweb.be/fr/annonce/maison/a-vendre/flenu/7012/8722331?searchId=5f562caa068c1,125000,Maison,False,False,False,7012,FLENU,Maison,2.0,Bon,125.0,2,Semi-équipée,False,False,False,None,True,None,270.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/liege/4000/8909597?searchId=5f562caa068c1,127500,Maison,False,False,False,4000,Liège,Maison,2.0,Bon,110.0,3,Équipée,False,False,True,130.0,True,None,230.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/liege-chenee/4032/8815127?searchId=5f562caa068c1,132500,Maison,False,False,False,4032,Liège Chênée,Maison,2.0,Bon,90.0,2,Pas équipée,False,False,False,None,False,None,40.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/seraing/4100/8914976?searchId=5f562caa068c1,135000,Maison,False,False,False,4100,Seraing,Maison,2.0,Excellent état,86.0,3,Semi-équipée,False,False,False,None,True,21.0,63.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/trooz/4870/8878416?searchId=5f562caa068c1,135000,Maison,False,False,False,4870,Trooz,Maison,3.0,À rafraîchir,130.0,3,Pas équipée,False,False,True,50.0,True,15.0,180.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/grammont/9500/8482444?searchId=5f562caa068c1,135000,Maison,False,False,False,9500,Grammont,Maison,2.0,Bon,100.0,3,Équipée,False,False,True,120.0,False,None,173.0,False,42.0
https://www.immoweb.be/fr/annonce/maison/a-vendre/pepinster/4860/8889699?searchId=5f562caa068c1,137500,Maison,False,False,False,4860,Pepinster,Maison,3.0,Bon,108.0,3,Équipée,False,False,False,None,True,12.0,53.0,False,45.0
https://www.immoweb.be/fr/annonce/bungalow/a-vendre/westende/8434/8833659?searchId=5f562caa068c1,139000,Maison,False,False,False,8434,Westende,Bungalow,2.0,Fraîchement rénové,55.0,2,Américaine équipée,False,True,False,None,True,None,59.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/rocourt/4000/8909596?searchId=5f562caa068c1,140000,Maison,False,False,False,4000,Rocourt,Maison,2.0,Bon,70.0,1,Équipée,False,False,True,215.0,True,None,280.0,False,50.0
https://www.immoweb.be/fr/annonce/maison/a-vendre/liege/4000/8857797?searchId=5f562caa068c1,140000,Maison,False,False,False,4000,Liège,Maison,3.0,À rafraîchir,None,2,None,False,False,False,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/gedinne/5575/8887490?searchId=5f562caa068c1,149000,Maison,False,False,False,5575,Gedinne,Maison,3.0,None,None,3,None,False,False,False,None,False,None,391.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/seraing-jemeppesur-meuse/4101/8901582?searchId=5f562caa068c1,150000,Maison,False,False,False,4101,Seraing Jemeppesur-Meuse,Maison,3.0,À rénover,120.0,3,Pas équipée,False,False,True,110.0,True,25.0,202.0,False,70.0
https://www.immoweb.be/fr/annonce/maison/a-vendre/frameries/7080/8905247?searchId=5f562caa068c1,154900,Maison,False,False,False,7080,Frameries,Maison,2.0,Bon,140.0,2,Équipée,False,False,True,80.0,False,None,177.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/chaudfontaine-vaux-sous-chevremont/4051/8890567?searchId=5f562caa068c1,155000,Maison,False,False,False,4051,Chaudfontaine Vaux-sous-Chèvremont,Maison,2.0,Bon,100.0,3,Équipée,False,False,True,80.0,True,20.0,180.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/erquelinnes/6560/8751209?searchId=5f562caa068c1,169000,Maison,False,False,False,6560,Erquelinnes,Maison,3.0,Bon,None,2,Équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/zwevegem-heestert/8551/8912820?searchId=5f562caa068c1,170000,Maison,False,False,False,8551,Zwevegem Heestert,Maison,2.0,À rafraîchir,165.0,3,Semi-équipée,False,False,True,80.0,True,20.0,225.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/pepinster/4860/8887528?searchId=5f562caa068c1,177500,Maison,False,False,False,4860,Pepinster,Maison,3.0,À rafraîchir,150.0,5,Semi-équipée,False,False,True,300.0,True,25.0,410.0,False,62.0
https://www.immoweb.be/fr/annonce/maison/a-vendre/saint-sauveur/7912/8880624?searchId=5f562caa068c1,180000,Maison,False,False,False,7912,SAINT-SAUVEUR,Maison,4.0,Fraîchement rénové,178.0,3,Américaine hyper-équipée,False,False,False,None,True,60.0,839.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/bomal-sur-ourthe/6941/8867803?searchId=5f562caa068c1,190000,Maison,False,False,False,6941,Bomal-Sur-Ourthe,Maison,4.0,Excellent état,140.0,2,Américaine hyper-équipée,False,False,True,400.0,True,35.0,420.0,False,None
