Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/maison/a-vendre/zonhoven/3520/8667364?searchId=5f5628f88b404,316793,Maison,False,False,False,3520,Zonhoven,Maison,3.0,None,200.0,3,None,False,False,False,None,False,None,466.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/koekelare/8680/8837767?searchId=5f5628f88b404,399000,Maison,False,False,False,8680,Koekelare,Maison,None,None,None,5,Équipée,False,False,True,None,False,None,735.0,False,None
https://www.immoweb.be/fr/annonce/fermette/a-vendre/zottegem/9620/8782194?searchId=5f5628f88b404,425000,Maison,False,False,False,9620,Zottegem,Fermette,4.0,None,None,1,None,False,False,True,None,False,None,3973.0,False,None
https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/gand/9000/8807997?searchId=5f5628f88b404,1099000,Maison,False,True,False,9000,Gand,Immeuble à appartements,None,Excellent état,None,13,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/waremme/4300/8917607?searchId=5f5628f88b404,15000,Maison,True,False,False,4300,Waremme,Maison,None,None,None,1,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/anderlues/6150/8864478?searchId=5f5628f88b404,20000,Maison,True,False,False,6150,Anderlues,Maison,2.0,None,None,2,None,False,False,False,None,False,None,190.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/courcelles/6180/8875363?searchId=5f5628f88b404,25000,Maison,True,False,False,6180,Courcelles,Maison,2.0,À restaurer,None,2,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/fleurus/6220/8910835?searchId=5f5628f88b404,64000,Maison,False,False,False,6220,Fleurus,Maison,2.0,None,None,2,Pas équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/bree/3960/8913158?searchId=5f5628f88b404,75000,Maison,True,False,False,3960,Bree,Maison,3.0,None,None,4,None,False,False,False,None,True,None,407.0,False,None
https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/rotem/3650/8921279?searchId=5f5628f88b404,80000,Maison,True,True,False,3650,Rotem,Immeuble mixte,4.0,None,None,3,None,False,False,False,None,False,None,912.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/tamise/9140/8898915?searchId=5f5628f88b404,92000,Maison,True,False,False,9140,Tamise,Maison,None,À rafraîchir,None,4,Équipée,False,False,False,None,True,None,70.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/brakel/9660/8890198?searchId=5f5628f88b404,139000,Maison,False,False,False,9660,Brakel,Maison,None,À rénover,119.0,3,None,False,False,True,None,False,None,141.0,False,None
https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/bredene/8450/8897624?searchId=5f5628f88b404,139900,Maison,False,True,False,8450,Bredene,Immeuble mixte,None,Bon,90.0,1,Équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/begijnendijk/3130/8893202?searchId=5f5628f88b404,145000,Maison,True,False,False,3130,Begijnendijk,Maison,None,À rénover,None,2,None,False,False,False,None,False,None,614.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/eeklo/9900/8916862?searchId=5f5628f88b404,148000,Maison,False,False,False,9900,Eeklo,Maison,2.0,À rénover,110.0,2,Pas équipée,False,False,False,None,True,None,310.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/gand/9000/8913117?searchId=5f5628f88b404,159500,Maison,False,False,False,9000,Gand,Maison,None,À rénover,80.0,2,Semi-équipée,False,False,False,None,False,None,20.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/courtrai/8500/8909314?searchId=5f5628f88b404,199000,Maison,False,False,False,8500,Courtrai,Maison,2.0,Bon,None,3,Équipée,False,False,False,None,False,None,385.0,False,None
https://www.immoweb.be/fr/annonce/maison/a-vendre/nijlen/2560/8891908?searchId=5f5628f88b404,225000,Maison,False,False,False,2560,Nijlen,Maison,2.0,Bon,None,3,Équipée,False,False,False,None,False,None,72.0,False,None
