Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/duplex/a-vendre/ganshoren/1083/8573398?searchId=5f563226919ed,265000,Appartement,False,False,False,1083,Ganshoren,Duplex,2.0,Bon,136,4,Équipée,False,False,False,None,True,3.0,None,False,137.0
https://www.immoweb.be/fr/annonce/duplex/a-vendre/asse-zellik/1731/8802099?searchId=5f563226919ed,267000,Appartement,False,False,False,1731,Asse Zellik,Duplex,None,Excellent état,100,3,Américaine hyper-équipée,False,False,False,None,True,1.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1020/8748163?searchId=5f563226919ed,269000,Appartement,False,False,False,1020,Bruxelles,Appartement,None,Fraîchement rénové,105,3,Équipée,False,False,False,None,True,3.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/liege-angleur/4031/8766351?searchId=5f563226919ed,270000,Appartement,False,False,False,4031,Liège Angleur,Appartement,2.0,Bon,137,3,Équipée,False,False,False,None,True,8.0,None,False,137.0
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8660460?searchId=5f563226919ed,270000,Appartement,False,False,False,8400,Ostende,Appartement,2.0,Excellent état,97,2,Équipée,False,False,False,None,True,1.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8323515?searchId=5f563226919ed,277600,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,68,1,Hyper équipée,False,False,False,None,True,5.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8375752?searchId=5f563226919ed,280000,Appartement,False,False,False,1050,Ixelles,Appartement,None,À rafraîchir,97,2,Semi-équipée,False,False,False,None,True,None,None,False,97.0
https://www.immoweb.be/fr/annonce/appartement/a-vendre/jette/1090/8749033?searchId=5f563226919ed,284000,Appartement,False,False,False,1090,Jette,Appartement,2.0,Excellent état,98,2,Hyper équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/koksijde/8670/8425949?searchId=5f563226919ed,285000,Appartement,False,False,False,8670,Koksijde,Appartement,None,Bon,68,2,Américaine équipée,False,True,False,None,True,8.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8588132?searchId=5f563226919ed,288000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,75,1,Hyper équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8588131?searchId=5f563226919ed,288000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,66,1,Hyper équipée,False,False,False,None,True,5.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8323497?searchId=5f563226919ed,289000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,75,1,Hyper équipée,False,False,False,None,True,5.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/anderlecht/1070/8852526?searchId=5f563226919ed,289000,Appartement,False,False,False,1070,Anderlecht,Appartement,2.0,Bon,150,4,Hyper équipée,False,False,False,None,False,None,None,False,125.0
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8134696?searchId=5f563226919ed,293000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,90,2,Hyper équipée,False,False,False,None,True,15.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/uccle/1180/8810263?searchId=5f563226919ed,295000,Appartement,False,False,False,1180,Uccle,Appartement,3.0,Bon,87,2,Hyper équipée,False,False,False,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/rotheux-rimiere/4120/8724251?searchId=5f563226919ed,295000,Appartement,False,False,False,4120,ROTHEUX-RIMIÈRE,Appartement,2.0,Bon,106,2,Équipée,False,False,False,None,True,20.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/neuville-en-condroz/4121/8830450?searchId=5f563226919ed,295000,Appartement,False,False,False,4121,Neuville-en-Condroz,Appartement,2.0,Bon,106,2,Équipée,False,False,False,None,True,20.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8323507?searchId=5f563226919ed,297000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,75,1,Hyper équipée,False,False,False,None,True,5.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8815204?searchId=5f563226919ed,298000,Appartement,False,False,False,1000,Bruxelles,Appartement,2.0,Excellent état,97,2,Américaine hyper-équipée,False,False,False,None,True,5.0,None,False,100.0
https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/8769723?searchId=5f563226919ed,298000,Appartement,False,False,False,1030,Schaerbeek,Appartement,2.0,Excellent état,97,2,Américaine hyper-équipée,False,False,False,None,True,5.0,None,False,100.0
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8494933?searchId=5f563226919ed,299000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,100,2,Hyper équipée,False,False,False,None,True,14.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8134702?searchId=5f563226919ed,299000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,100,2,Hyper équipée,False,False,False,None,True,14.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8323512?searchId=5f563226919ed,303600,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,75,1,Hyper équipée,False,False,False,None,True,5.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles-ville/1000/8533108?searchId=5f563226919ed,307000,Appartement,False,False,False,1000,Bruxelles ville,Appartement,4.0,Excellent état,100,2,Équipée,False,False,False,None,True,18.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8134706?searchId=5f563226919ed,307000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,100,2,Hyper équipée,False,False,False,None,True,14.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8837147?searchId=5f563226919ed,310000,Appartement,False,False,False,1140,Evere,Appartement,None,Bon,101,2,Semi-équipée,False,False,False,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8134703?searchId=5f563226919ed,311000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,106,2,Hyper équipée,False,False,False,None,True,11.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8139404?searchId=5f563226919ed,312000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,92,2,Hyper équipée,False,False,False,None,True,22.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/8504735?searchId=5f563226919ed,315000,Appartement,False,False,False,1000,Bruxelles,Appartement,None,Excellent état,100,2,Hyper équipée,False,False,False,None,True,14.0,None,False,None
