Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/rez-de-chaussee/a-vendre/anvers/2060/8750676?searchId=5f5631add1b0e,223786,Appartement,False,False,False,2060,Anvers,Rez-de-chaussée,2.0,Excellent état,85.0,2,Équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/renaix/9600/8807780?searchId=5f5631add1b0e,238500,Appartement,False,False,False,9600,Renaix,Appartement,2.0,Bon,106.0,2,Équipée,False,False,False,None,True,8.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8845011?searchId=5f5631add1b0e,245000,Appartement,False,False,False,1050,Ixelles,Appartement,2.0,None,63.0,2,Équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ekeren/2180/8682471?searchId=5f5631add1b0e,245000,Appartement,False,False,False,2180,Ekeren,Appartement,None,None,None,2,Équipée,False,False,True,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/pittem/8740/8812784?searchId=5f5631add1b0e,249500,Appartement,False,False,False,8740,Pittem,Appartement,None,Excellent état,140.0,2,None,False,False,True,None,True,10.0,None,False,122.0
https://www.immoweb.be/fr/annonce/penthouse/a-vendre/renaix/9600/8807781?searchId=5f5631add1b0e,275000,Appartement,False,False,False,9600,Renaix,Penthouse,2.0,Bon,108.0,2,Équipée,False,False,False,None,True,36.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/pelt/3900/8418646?searchId=5f5631add1b0e,290925,Appartement,False,False,False,3900,Pelt,Appartement,None,Excellent état,257.0,1,Équipée,False,False,False,None,True,13.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke/8300/8445518?searchId=5f5631add1b0e,305000,Appartement,False,False,False,8300,Knokke,Appartement,2.0,Bon,43.0,2,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/dilbeek-groot-bijgaarden/1702/8584728?searchId=5f5631add1b0e,310000,Appartement,False,False,False,1702,Dilbeek Groot-Bijgaarden,Appartement,None,Excellent état,140.0,2,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/nieuport/8620/8838947?searchId=5f5631add1b0e,325000,Appartement,False,False,False,8620,Nieuport,Appartement,2.0,Bon,95.0,2,Équipée,False,False,False,None,True,6.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-niklaas/9100/8801681?searchId=5f5631add1b0e,325000,Appartement,False,False,False,9100,Sint-Niklaas,Appartement,None,Fraîchement rénové,125.0,3,None,False,False,False,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/aalter/9880/7704781?searchId=5f5631add1b0e,455000,Appartement,False,False,False,9880,Aalter,Appartement,None,None,161.0,2,None,False,False,True,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/penthouse/a-vendre/lichtervelde/8810/8801950?searchId=5f5631add1b0e,550000,Appartement,False,False,False,8810,Lichtervelde,Penthouse,None,None,None,2,Hyper équipée,False,False,True,None,True,100.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8790382?searchId=5f5631add1b0e,575000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,None,None,97.0,2,None,False,False,False,None,True,11.0,None,False,None
https://www.immoweb.be/fr/annonce/duplex/a-vendre/etterbeek/1040/8599384?searchId=5f5631add1b0e,650000,Appartement,False,False,False,1040,Etterbeek,Duplex,None,Bon,None,5,Américaine hyper-équipée,False,False,True,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/boussu/7300/8656785?searchId=5f5631add1b0e,650000,Appartement,False,False,False,7300,Boussu,Appartement,4.0,None,526.0,11,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/heist-aan-zee/8301/8733855?searchId=5f5631add1b0e,745000,Appartement,False,False,False,8301,Heist-aan-Zee,Appartement,2.0,Fraîchement rénové,100.0,3,Hyper équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/8424573?searchId=5f5631add1b0e,790000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,None,None,None,3,None,False,False,True,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/nieuport/8620/7722162?searchId=5f5631add1b0e,845000,Appartement,False,False,False,8620,Nieuport,Appartement,None,None,None,2,None,False,False,False,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/5665553?searchId=5f5631add1b0e,995000,Appartement,False,False,False,8300,Knokke-Heist,Appartement,2.0,Excellent état,143.0,2,Hyper équipée,False,False,False,None,True,None,None,False,None
https://www.immoweb.be/fr/annonce/penthouse/a-vendre/waasmunster/9250/8738139?searchId=5f5631add1b0e,1220000,Appartement,False,False,False,9250,Waasmunster,Penthouse,None,Excellent état,185.0,4,Américaine hyper-équipée,True,False,True,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8616061?searchId=5f5631add1b0e,1299000,Appartement,False,False,False,1050,Ixelles,Appartement,None,Excellent état,None,3,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/8842252?searchId=5f5631add1b0e,3000000,Appartement,False,False,False,1050,Ixelles,Appartement,None,Fraîchement rénové,390.0,4,None,False,False,False,None,True,None,None,False,430.0
https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8825091?searchId=5f5631add1b0e,220000,Appartement,False,False,False,1140,Evere,Appartement,4.0,Excellent état,70.0,1,Hyper équipée,False,False,False,None,True,6.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8825087?searchId=5f5631add1b0e,234000,Appartement,False,False,False,1140,Evere,Appartement,4.0,Excellent état,79.0,1,Hyper équipée,False,False,False,None,True,6.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8825093?searchId=5f5631add1b0e,269000,Appartement,False,False,False,1140,Evere,Appartement,4.0,Excellent état,87.0,2,Hyper équipée,False,False,True,39.0,True,33.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8825089?searchId=5f5631add1b0e,269000,Appartement,False,False,False,1140,Evere,Appartement,4.0,Excellent état,94.0,2,Hyper équipée,False,False,False,None,True,6.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8825085?searchId=5f5631add1b0e,282000,Appartement,False,False,False,1140,Evere,Appartement,4.0,Excellent état,91.0,2,Hyper équipée,False,False,False,None,True,36.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/evere/1140/8825302?searchId=5f5631add1b0e,399000,Appartement,False,False,False,1140,Evere,Appartement,4.0,Excellent état,148.0,3,Hyper équipée,False,False,False,None,True,16.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/termonde/9200/8651010?searchId=5f5631add1b0e,275000,Appartement,False,False,False,9200,Termonde,Appartement,None,None,144.0,3,None,False,False,False,None,False,None,None,False,None
