Lien,Prix,Type de propriété,Vente publique,Immeuble de rapport,Bien neuf,Code Postal,Ville,Sous-type de propriété,Nombre de façades,Etat du bâtiment,Surface habitable,Nombre de chambre(s),Type de cuisine,Feu ouvert,Meublé,Jardin,Surface du jardin,Terrasse,Surface de la terrasse,Surface totale du terrain,Piscine,Surface de la zone constructible
https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/8742076?searchId=5f5636ca35fd5,219500,Appartement,False,False,False,2100,Deurne,Appartement,2.0,Excellent état,80.0,2,Hyper équipée,False,True,True,50.0,True,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen-berchem/2600/8769605?searchId=5f5636ca35fd5,224000,Appartement,False,False,False,2600,Antwerpen Berchem,Appartement,None,None,96.0,2,None,True,False,False,None,True,3.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles-ville/1000/8795182?searchId=5f5636ca35fd5,225000,Appartement,False,False,False,1000,Bruxelles ville,Appartement,None,None,None,1,Équipée,False,True,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/huy/4500/8634428?searchId=5f5636ca35fd5,227500,Appartement,False,False,False,4500,Huy,Appartement,2.0,None,122.0,3,Pas équipée,False,False,True,50.0,True,20.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/vivegnis/4683/8774163?searchId=5f5636ca35fd5,238000,Appartement,False,False,False,4683,Vivegnis,Appartement,3.0,None,100.0,2,Équipée,False,False,True,90.0,True,35.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/la-panne/8660/8790378?searchId=5f5636ca35fd5,240000,Appartement,False,False,False,8660,La Panne,Appartement,None,Excellent état,80.0,2,None,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/duplex/a-vendre/molenbeek-saint-jean/1080/7982119?searchId=5f5636ca35fd5,245000,Appartement,False,False,False,1080,Molenbeek-Saint-Jean,Duplex,None,Excellent état,105.0,3,Américaine hyper-équipée,False,False,False,None,True,15.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/haaltert/9450/8825267?searchId=5f5636ca35fd5,249000,Appartement,False,False,False,9450,Haaltert,Appartement,2.0,Excellent état,110.0,2,Hyper équipée,False,False,False,None,True,11.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/wenduine/8420/8575340?searchId=5f5636ca35fd5,250000,Appartement,False,False,False,8420,Wenduine,Appartement,2.0,Bon,55.0,2,None,False,True,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement-de-service/a-vendre/audenarde/9700/8657686?searchId=5f5636ca35fd5,250000,Appartement,False,False,False,9700,Audenarde,Appartement de service,4.0,None,64.0,1,Hyper équipée,False,False,False,None,True,7.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/corbais/1435/8806714?searchId=5f5636ca35fd5,260000,Appartement,False,False,False,1435,CORBAIS,Appartement,4.0,None,70.0,2,Équipée,False,False,True,46.0,True,5.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/frameries/7080/8817666?searchId=5f5636ca35fd5,260000,Appartement,False,False,False,7080,Frameries,Appartement,3.0,None,122.0,2,Équipée,False,False,True,None,True,5.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/namur/5100/8570730?searchId=5f5636ca35fd5,261745,Appartement,False,False,False,5100,Namur,Appartement,None,Excellent état,99.0,2,Américaine hyper-équipée,False,False,False,None,True,8.0,None,False,None
https://www.immoweb.be/fr/annonce/rez-de-chaussee/a-vendre/forest/1190/8764648?searchId=5f5636ca35fd5,275000,Appartement,False,False,False,1190,Forest,Rez-de-chaussée,3.0,Bon,95.0,2,Semi-équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/waterloo/1410/8808127?searchId=5f5636ca35fd5,275000,Appartement,False,False,False,1410,Waterloo,Appartement,2.0,Bon,77.0,1,Équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/tielt/8700/8318012?searchId=5f5636ca35fd5,279000,Appartement,False,False,False,8700,Tielt,Appartement,None,Bon,70.0,2,Équipée,False,False,False,None,False,None,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/hoboken/2660/8676659?searchId=5f5636ca35fd5,285000,Appartement,False,False,False,2660,Hoboken,Appartement,2.0,Excellent état,92.0,2,Équipée,False,False,False,None,True,32.0,None,False,None
https://www.immoweb.be/fr/annonce/appartement/a-vendre/ostende/8400/8484230?searchId=5f5636ca35fd5,285000,Appartement,False,False,False,8400,Ostende,Appartement,None,Bon,70.0,2,Équipée,False,False,True,None,True,None,None,False,None
